username,recency,frequency,monetary,cluster,umap_x,umap_y
ernicoperfield,1299,2,214000.0,1,9.016632,4.9411235
erniecuaem,1320,2,74160.0,1,-5.452148,6.278379
erniesofie,1351,2,112615.0,1,1.523071,3.3203986
erniiapriyani3,1716,2,100442.0,1,2.761512,17.667265
ernikkstttt_,1755,2,237650.0,1,12.292882,15.612462
ernilaalifva29,924,2,77039.0,0,-1.9967462,-1.318211
erninevi,1437,2,71000.0,1,-5.382197,7.8822303
ernipuspasari131282,1539,2,76220.0,1,-4.10393,9.479406
erniseptiyanaputri,1657,2,77900.0,1,-1.1884576,16.196472
ernisyarief22,1562,2,627086.0,1,11.540006,10.919347
ernitafebi11,1443,2,72358.0,1,-5.1723676,7.9056406
erniwati_05,416,15,1324984.0,2,19.073814,-6.3308916
erniyusnita25,1580,2,79500.0,1,-2.9116492,10.781128
ernshop_,369,2,1385928.0,0,9.866109,-5.4623485
ernuryeni,1517,2,183350.0,1,7.833978,8.437128
ernynita_,1735,2,144600.0,1,7.7772117,17.870241
ernyysubiakto1986,1774,2,244900.0,1,12.430108,15.515095
ernyyunisa,1326,2,92500.0,1,-2.1559045,4.1800394
eroestiady13,197,2,226214.0,0,9.972053,-7.634351
erosolshop,1776,6,841630.0,5,22.53685,6.2552023
erpiiii27,1581,2,70859.0,1,-5.0482316,12.543402
erpqdbw0w1,525,3,141895.0,3,14.088471,-4.877844
errixdwisaputra,1477,2,136100.0,1,4.8523636,6.7607546
erry724,1553,6,1258725.0,5,23.07541,4.489448
ersa_nujilah,1589,2,131000.0,1,4.7530093,9.940158
ersaabdullah01,1763,4,292519.0,5,19.398462,7.379553
ersaabrianto,1473,2,169500.0,1,7.11101,6.7442837
ersacahyaniayunindi,811,5,519043.0,2,17.696556,-6.305609
ersafadilansah19,1695,2,126120.0,1,5.914602,17.043152
ersaival01,1644,3,251742.0,4,16.84715,12.161189
erscellarspirit,1633,2,82029.0,1,-0.49790958,16.073017
ersi_resianita.28,1372,3,247200.0,4,15.032288,5.065192
ersiana_anna,1804,2,154683.0,1,8.530767,18.697289
ersiharyatiradja,462,2,152045.0,0,6.608021,-8.387372
erskomsatun,1750,2,184032.0,1,10.663608,17.112543
erstedp,688,2,76491.0,0,-1.9885526,-1.8348861
erul120804,456,2,142940.0,0,5.5983233,-8.180451
erusop,1446,5,350033.0,5,20.471842,3.1785517
ervanalvinonarhaasyura,852,2,69691.0,0,-3.0782504,-1.5816026
ervanbanderas,631,2,82659.0,0,-1.9003111,-5.325076
ervanpra,340,2,89862.0,0,-1.1654485,-6.4739785
erviaandanesyarianti,1659,2,98648.0,1,2.1462033,16.095486
ervianauswatunkhasanah,1740,2,76710.0,1,-1.1686199,17.373896
ervimarita,1750,2,624019.0,1,12.317333,12.345579
ervin_a2910,1516,2,70480.0,1,-5.4510126,9.206065
ervina.julianty,1566,2,121906.0,1,3.8879895,9.722948
ervina250488,749,2,258308.0,0,10.532788,-3.9585917
ervinaaaaa22,801,3,330247.0,3,15.344492,-2.5810597
ervinnugrohoardiansyah,1436,4,633881.0,5,19.409483,5.078
ervinpetter,1408,2,85834.0,1,-2.9521377,5.8826957
ervintaap,1316,2,90250.0,1,-2.6036606,4.2309346
erwanhaitami,1657,2,100496.0,1,2.3319104,15.976845
erwanna861,873,2,73450.0,0,-2.4646378,-1.3755455
erwansis,1485,2,131300.0,1,4.345442,6.833774
erwanto_suhqrdi,1293,2,131345.0,1,4.056057,2.8188488
erweem,1721,2,121182.0,1,5.1415462,17.690548
erwenj,1592,4,211980.0,5,17.910082,5.707679
erwin121101,1594,2,97440.0,1,0.393402,10.931864
erwin1234rw,1590,2,90640.0,1,-1.0696436,10.461607
erwin_pardosi,1763,2,118900.0,1,5.2390027,18.587757
erwinahmad,1543,2,132870.0,1,4.6921725,8.552596
erwinblack905,305,3,139598.0,3,14.163918,-5.0854416
erwinefendiii,1439,4,190890.0,5,17.48258,4.375545
erwinhard,1463,2,79310.0,1,-3.916559,7.684824
erwinn_a,1430,5,192610.0,5,19.37955,3.2029386
erwinnurmaulana,766,2,65012.0,0,-3.7353973,-1.7572312
erwinotekz,1489,2,297158.0,1,10.297839,9.213733
erwinpraasetyo,762,2,125797.0,0,5.932723,-2.5885022
erwinpranata710,751,2,88476.0,0,-0.2086403,-2.1501417
erwinsanjya,1490,2,345020.0,1,10.701464,9.563577
erwinsantosa23,1620,2,125220.0,1,5.8356066,15.776458
erwintri05,1397,2,71997.0,1,-5.3180203,7.214218
erwyn__07,1491,2,70558.0,1,-5.3316717,8.881354
ery.08,1569,2,85260.0,1,-1.9465983,10.080804
ery270888,1297,3,102873.0,4,11.436165,6.5611434
ery_gunawan007,756,4,392466.0,2,17.025599,-6.6879625
erybyrb0vq,718,2,135338.0,0,6.877534,-2.5376613
erysang,1492,2,220000.0,1,9.119759,8.063819
erzamiapravs,808,2,57000.0,0,-4.7319927,-1.8141042
es9l7eppm7,1337,3,183060.0,4,13.403187,4.3917575
es_0011,1687,3,242910.0,4,16.688284,12.459686
esa.fighter,1805,2,130203.0,1,6.4904404,18.860228
esa12f,1630,2,81267.0,1,-0.5699698,16.029661
esaa.saa,809,2,73474.0,0,-2.5068104,-1.5744206
esaa1313,1491,2,69380.0,1,-5.4863076,8.920101
esaaaaaaa.,1397,2,160509.0,1,6.6675506,4.5639052
esaahasanudin_,1433,2,88700.0,1,-2.2801163,6.183378
esaanurfadilah2903,1785,11,810740.0,5,22.514559,6.2654314
esaf14,1684,4,268272.0,5,19.039293,7.092162
esafatiah,1682,2,174080.0,1,9.420224,15.850249
esakim,1713,2,62939.0,1,-2.9848402,17.022919
esanmuhammad10,344,2,179800.0,0,8.377013,-8.692517
esasukmarasa14,560,2,88284.0,0,-1.2174449,-5.8009257
esbatuuu44,1436,2,128460.0,1,4.0572042,5.219331
escanor.id,918,2,159686.0,0,8.493431,-1.337293
eshaideika,1335,2,91079.0,1,-2.2266178,4.351096
esifahrunnisa,370,2,161380.0,0,7.1177635,-8.658417
esih_manurung7890,1420,2,160835.0,1,6.6341667,5.3161955
esiicarsia,1327,2,112890.0,1,1.516974,2.952858
esiputri,917,4,270871.0,2,16.70571,-6.7042003
esnswnn,1495,2,113000.0,1,2.3709362,7.463377
essealpelmint,718,2,111478.0,0,3.8686728,-3.1492996
essi_fortania,1315,2,73130.0,1,-5.542861,6.3344083
estafrindiyana14,684,15,1126273.0,2,18.6171,-6.0861135
estclo.id,1570,2,73000.0,1,-4.3812594,11.7631645
esteh2000an,1623,2,186123.0,1,9.481435,14.748801
esterester243,89,2,157834.0,0,7.0071263,-8.923831
esteretei,1588,2,134000.0,1,5.08637,9.918703
esterharefa334,818,2,184520.0,0,9.782317,-1.7268106
esterinalumolos,1318,4,398390.0,5,18.779833,4.307009
estersagala305,766,3,109951.0,3,13.407045,-5.349844
estheririanti,87,2,305856.0,0,10.23856,-6.4799886
estherwidya,684,2,104970.0,0,2.7383847,-3.0874877
estihanitya1422,1376,7,516250.0,5,21.192743,2.527677
estiqanita15,1463,3,113730.0,4,11.939043,6.860468
estiwulandhary,922,2,51122.0,0,-5.1314874,-1.6830077
estrella.asn,1324,6,705550.0,5,21.796972,2.079235
estrella_ids,1394,3,158036.0,4,12.618715,5.0210805
estri123456789,1786,2,482400.0,1,12.406204,12.589631
estridinawidyap,1722,2,154399.0,1,8.544375,17.318989
estylutfi08,1369,8,606629.0,5,21.483099,2.4119215
estyrk,1584,2,71987.0,1,-4.7264,12.370721
esw290492,1569,2,92640.0,1,-0.6258241,10.170207
et2ny6ob0s,744,2,54496.0,0,-4.984572,-1.7800515
et_kamaniya,1808,4,404750.0,5,20.090689,7.568283
etaaseng,1331,2,109134.0,1,0.9025093,3.0621264
etajanuari123,1538,3,204805.0,4,14.454827,6.7923765
eterna007,1433,2,72796.0,1,-5.089173,7.7612314
ethalovena,1450,2,145100.0,1,5.650945,5.800045
etherita,850,3,258154.0,3,14.918586,-2.749422
ethieriyati,1361,5,249958.0,5,19.692,2.9372914
eti1994,1589,2,108980.0,1,2.3623953,10.562648
eti_sofiana,1500,2,122392.0,1,3.5506396,7.4608636
etiek13071979,1601,4,501715.0,5,19.701773,6.024832
etikasuri2000,1319,2,399000.0,1,11.05648,9.476627
etimarisa19,1379,2,111190.0,1,1.2522763,3.9653232
etisumiyati40,1546,2,82000.0,1,-2.6271544,9.509403
ettyapr,1545,4,684044.0,5,19.907097,5.7756276
ettyserlambang,1688,2,104541.0,1,3.2523355,16.968376
etueyksi70,1567,2,109000.0,1,2.1991074,10.047678
etykmuzayana,515,8,1641180.0,2,19.0212,-6.214384
euf5krduyi,1386,3,364445.0,4,16.347025,6.8187814
euiskarinalesmana,800,2,123438.0,0,5.617666,-2.3316946
euissalamah17,1319,2,58499.0,1,-6.560141,8.3057375
euissilvia99,1627,2,120003.0,1,4.978594,15.809872
euisutari,300,3,120340.0,3,13.88058,-5.4842286
euiswanto,484,2,128048.0,0,4.338152,-7.904031
euisyuliani211,1686,2,91300.0,1,1.2287621,16.792627
euna1212,1437,2,329512.0,1,10.680603,9.157213
eunoiacloth_,394,2,117900.0,0,3.0121748,-7.844049
eunoiaclothing,1489,3,288150.0,4,15.696255,6.808192
euu1wj4tto,1318,2,169993.0,1,7.4530425,3.7063918
ev0fun0rci,751,2,54624.0,0,-4.9792905,-1.7823356
ev4hx5485e,1458,2,108150.0,1,1.1230841,6.1476593
eva.supriatin,1405,2,82721.0,1,-3.6072407,5.9372783
eva238_,1625,2,136000.0,1,6.664984,15.633196
eva_indriani27,1585,2,70000.0,1,-5.2071514,12.55226
eva_oktvni,859,2,108480.0,0,3.272304,-2.0075016
eva_puspita_rini,634,2,145454.0,0,6.1961236,-7.841235
evaapril615,368,2,93258.0,0,-0.54375976,-6.7245216
evaaryani14,1673,2,72656.0,1,-1.952191,16.47372
evaauliya376,773,2,65024.0,0,-3.744855,-1.7616119
evaayulstri,1717,4,284173.0,5,19.241339,7.262394
evadinafitri,1457,6,289858.0,5,20.261274,3.41193
evafashion1,1684,3,181880.0,4,15.432793,11.761451
evahandayanii24,1385,5,491795.0,5,20.98825,2.630063
evaharjadinata,1602,2,112000.0,1,2.5697224,10.569793
evajulaeha06,164,2,189578.0,0,9.162473,-8.77745
evakenzo,836,2,181712.0,0,9.68446,-1.6627299
evakristina24_,1637,2,144860.0,1,7.2700863,15.450151
evakurnia21,1652,2,78100.0,1,-1.1715688,16.155415
evakurnia2794,1349,3,337000.0,4,16.194202,6.360915
evaldya,1776,2,135450.0,1,7.0418677,18.611658
evaliya15,1595,6,423314.0,5,21.270987,4.5756154
evam8o8e12gr87a_63swl9ddtekw,1533,2,103613.0,1,0.7858351,8.59242
evamaulidayanti,786,2,84368.0,0,-0.8301068,-1.8237273
evamelati07,1515,3,169000.0,4,13.488543,6.145904
evan150400,1392,3,162166.0,4,12.8123455,4.9218664
evan8899,684,2,115266.0,0,4.318887,-3.1828501
evanaduks,1665,2,93000.0,1,1.3131046,16.296652
evanalta12,1779,2,499650.0,1,12.401493,12.567599
evanarya7,852,2,236859.0,0,10.3973055,-3.4605892
evandienatra,828,2,116453.0,0,4.573514,-2.2067606
evandinataa,1574,2,60500.0,1,-6.804046,10.42269
evani143,1363,2,228900.0,1,9.224774,5.7497315
evannnbagusss,1798,2,84358.0,1,-0.16019242,17.838219
evanovita714,1307,2,238158.0,1,9.464612,5.4751415
evanoviyanti12,1570,3,281000.0,4,15.5531,7.613281
evanur3126,1681,2,180405.0,1,9.66006,15.736668
evanurazizah040,430,2,105771.0,0,1.5385109,-7.3847523
evanurhidayati024,1447,5,250611.0,5,19.771063,3.1979158
evanwhite,1597,4,240470.0,5,18.231049,5.728549
evanzerbokang,1448,2,114126.0,1,2.0269911,5.7116218
evarazkawan,1400,2,202424.0,1,8.537908,5.5781794
evarismadamanik,1411,2,70657.0,1,-5.4944816,7.555186
evarisna12,1591,2,93000.0,1,-0.43542874,10.655288
evaristinr,1728,2,154357.0,1,8.584349,17.45724
evaromy,1675,2,100063.0,1,2.5509062,16.665352
evasafitri000,1639,3,234360.0,4,16.684877,12.056941
evashanume,1692,2,108332.0,1,3.7761025,17.062037
evasitinursipah,1402,2,100308.0,1,-0.5244072,4.791083
evasyeva,1566,3,150000.0,4,13.112113,7.2937317
evayuliandarie,1534,2,68687.0,1,-5.5344853,9.26992
evayuliyanti_288,1652,4,137587.0,5,17.663322,5.964707
evelienkeke,1408,33,4263048.0,5,23.62108,3.0503857
evelinesiagian,540,3,162550.0,3,14.290511,-4.522571
evendi_yahya,786,3,62072.0,3,13.494646,-6.2952313
evensiuskiky1405,836,4,321850.0,2,16.849365,-6.661137
eventmerch.id,1398,5,687602.0,5,21.541399,2.646594
everden.shop,239,4,327625.0,2,16.955303,-7.105984
everlynhia,1418,2,151753.0,1,5.875715,4.8475585
everyday.ryu2,1748,2,168584.0,1,9.803648,17.494534
evfydwie,1570,2,111000.0,1,2.4546328,10.085661
evha_ildhia06,1458,5,395224.0,5,20.661957,3.1212962
evhaandrestha,1638,2,158000.0,1,8.17924,15.256973
evhajabir,1567,2,90000.0,1,-1.0837221,10.021341
evhajabirrr,1440,6,673854.0,5,21.80044,2.934751
evhy_ajhe,1568,4,851000.0,5,20.09038,5.819014
evi.age6,1570,2,112270.0,1,2.793257,10.029828
evi3211,1769,5,703000.0,5,22.354662,6.262341
evi97_,1569,7,672255.0,5,22.13807,4.4128957
evi_halawa,1505,6,482419.0,5,21.2389,3.5502586
evi_maulia_nilawati,1463,17,1524833.0,5,23.083715,3.267375
evi_rahayuu,767,2,119154.0,0,5.0439296,-2.6936808
evi_wahyunii,735,10,1024539.0,2,18.52028,-6.112465
evianantaputri,1671,11,1170448.0,5,23.079433,5.6635485
eviarnila,1553,2,118697.0,1,3.6136694,9.40039
eviato,1672,2,42936.0,1,-7.121343,9.411763
evibes,1414,2,68000.0,1,-5.973711,7.9301066
evidians,1827,2,105370.0,1,3.6137714,19.087042
evidiastutik,1574,2,57750.0,1,-6.894234,10.01714
evidwyanggita,1572,2,80000.0,1,-2.8751073,10.546615
evie_85,167,2,147319.0,0,5.9549994,-8.8241825
eviefatstyforever,1337,8,377350.0,5,20.43278,2.4944437
eviemtri,1517,3,216640.0,4,14.647814,6.337143
evierhmtn,1719,2,153582.0,1,8.516768,17.28291
evieveblia,1563,2,69990.0,1,-5.551776,11.829224
evieyanti123,697,2,180833.0,0,9.783679,-2.155236
evifadhilawati,1475,2,153062.0,1,6.128428,6.422213
eviihafifah,1635,3,179374.0,4,15.440229,11.442392
eviitrendy,160,3,696900.0,3,16.043085,-2.4693522
evikega,337,2,129976.0,0,4.593634,-8.453787
eviktp,1565,2,92700.0,1,-0.5980169,10.114785
evilailatus18,1589,2,189880.0,1,8.29898,10.195918
evilamitasari,1533,2,91378.0,1,-1.1506039,9.009567
eviliapramana,1441,2,102905.0,1,0.34190828,5.834862
evimarliana12345,410,2,245890.0,0,10.001556,-7.0986347
evimaulitadewi_170101,1346,2,69635.0,1,-5.9231753,6.978842
evimbo090,706,2,200928.0,0,10.499468,-2.4561574
evimei.,476,2,122908.0,0,3.7256808,-7.823973
evimulianti97,1599,17,1593855.0,5,23.325172,4.718742
evinadevii,758,2,53017.0,0,-5.156478,-1.7147056
evinelvina_,1712,2,185858.0,1,10.390652,16.410776
evinlestari123456789,1491,3,270649.0,4,15.438153,6.6336703
evinora89,1502,3,149350.0,4,12.835877,6.3667374
evinpianti10,1526,2,126760.0,1,4.1856174,8.206547
evipujiastuti19990,1519,3,182050.0,4,13.849212,6.178275
evipujiwidihastuti,1650,2,150289.0,1,7.7510824,15.759489
evipurnamasari624,1371,2,71050.0,1,-5.6133065,7.050602
eviredeka,1372,2,81062.0,1,-3.850526,5.6520667
evirosalia.com,792,20,1788968.0,2,18.839859,-5.9663863
evirustami0302,1632,4,353896.0,5,19.574427,6.894792
evisbyg,1361,2,76219.0,1,-4.803744,6.111508
evisukiani,1389,2,210000.0,1,8.733749,5.542116
evisulviani,1773,2,201636.0,1,11.5433655,16.938768
evita1007,1601,5,1591129.0,5,23.292137,4.6930385
evitajaya,556,2,160828.0,0,7.0245323,-8.017075
evitaleni,1565,2,95884.0,1,0.083212614,10.3073225
evitasilla,1360,2,194670.0,1,8.414841,4.8842373
evitha13,69,4,763446.0,2,18.25328,-6.676636
evitiara24,1335,2,122364.0,1,2.9027557,3.0645347
evivhi,41,2,346235.0,0,10.240139,-6.2728477
eviyantosantoso,1529,2,61208.0,1,-6.3271713,9.269803
eviyf32,1677,2,57811.0,1,-3.2065244,16.787455
eviyunita2345,1808,2,100450.0,1,2.7992322,18.817429
evn0207,839,3,292083.0,3,15.145118,-2.5996394
evncx,1402,2,94260.0,1,-1.42058,5.1334276
evnisaap11,1478,2,124990.0,1,3.7473135,6.8088675
evos12333,779,2,145312.0,0,7.505246,-2.0791528
evozze,1529,2,160780.0,1,6.7389665,8.242994
evriyantiiii,1676,2,44183.0,1,-7.109307,9.4472275
evyxx,1762,2,149449.0,1,8.214553,18.286676
ew1e23khss,1590,2,113270.0,1,3.0433269,10.295642
ew41zpg9ng,743,2,176876.0,0,9.58282,-2.0614908
ew888wv3pq,1503,2,103907.0,1,0.9229035,7.8376045
ew9c1v59gj,738,2,83531.0,0,-1.0229492,-1.9365563
eweh.brandofficial,1594,4,160853.0,5,17.371262,5.476325
ewidi103,819,3,163870.0,3,13.77033,-4.0285993
ewilda,1424,2,212180.0,1,8.917237,6.4726653
ewin189,870,6,418610.0,2,17.571753,-6.285971
ewinsaja,106,2,198940.0,0,9.492361,-8.5046625
ewisnghea,1710,2,96539.0,1,2.0988088,17.573786
ewj7xttqt2,1425,4,175000.0,5,17.306772,4.0595646
ewjsy0i2up,429,3,197376.0,3,14.945635,-4.005284
ewwon_choco_cubic,1548,2,105584.0,1,1.7651658,9.686966
ex.rdh,1429,2,95000.0,1,-1.1552485,5.614242
ex0dinju2b,819,2,101424.0,0,2.0619109,-2.1533096
excas,1638,2,119681.0,1,4.8895636,15.9230385
excellent_quality,1438,6,311400.0,5,20.268646,3.258197
excellojunior11,1798,2,146316.0,1,8.149595,18.698637
exelia.putri,1568,2,131310.0,1,4.8089957,9.6083145
exna18,1726,2,99602.0,1,2.6000948,17.783417
expb14,1401,3,155957.0,4,12.587882,5.130878
explogzjd1,220,2,200713.0,0,9.543867,-8.379866
exso1008,1590,2,99400.0,1,0.8287347,10.843544
extraordinaryman661,811,3,167406.0,3,13.802794,-3.9699547
eyenfeerenn,1575,3,131000.0,4,12.617389,7.706008
eyg9evozav,184,2,203623.0,0,9.605369,-8.330493
eygx57vu24,880,2,125592.0,0,5.7719398,-1.7198684
eyi9wzrzzs,1587,2,168000.0,1,7.4607677,10.229222
eyurikae,829,2,113592.0,0,4.1937175,-2.1110225
ez8ona_tmb,1568,2,70040.0,1,-5.544112,11.878132
ezaashopp,630,2,126360.0,0,4.3301787,-7.458303
ezabuhun,1532,2,54591.0,1,-6.8937545,9.602944
ezariots_,1658,2,93000.0,1,1.2095331,16.184402
ezhaput26,1403,2,111100.0,1,1.3203981,4.538831
ezirereputri,1426,2,119900.0,1,2.7608776,5.0686107
ezjattz2qc,774,2,119416.0,0,5.0743213,-2.624994
ezly8st66c,592,2,169856.0,0,7.6371927,-7.97391
ezqlusia,569,2,55660.0,0,-4.568809,-2.4345584
ezra_shop.id,1508,2,161581.0,1,6.7803464,7.8220654
ezrafani,1570,3,222691.0,4,14.801434,7.218476
ezrahizkianoer,1447,14,1165840.0,5,22.668541,2.9533927
ezrani63,1558,2,76906.0,1,-3.5146592,10.889712
ezzameka,1624,3,283315.0,4,17.288704,12.18894
ezzha2703,1684,2,102648.0,1,2.9716244,16.833012
ezzraardra,1574,2,122212.0,1,3.9828556,9.761298
f.amaliyah,1307,5,397189.0,5,20.494907,2.4027781
f.azzahra9,1711,2,102636.0,1,3.0300004,17.595194
f.elvin1234,1745,3,262000.0,4,17.032478,13.182425
f.fitriani97,781,2,171243.0,0,9.255621,-1.8296657
f.list_,1815,2,101133.0,1,2.9517467,18.88328
f.rahmah,1498,2,125660.0,1,3.8480563,7.2462735
f0k449qi5j,1601,2,173349.0,1,7.700424,10.318747
f0quf4avfn,127,2,191934.0,0,9.206971,-8.755614
f128977,1351,6,866745.0,5,22.164925,2.2027793
f1t2r,1576,2,65920.0,1,-6.4370494,11.623704
f1xdge0fo7,828,3,233464.0,3,14.737402,-2.9425426
f3_dwi.,1406,2,97600.0,1,-1.0259767,5.1321044
f3k6a4b67rw7i78mg4u604jtnxjr,1562,2,139050.0,1,5.423525,9.525902
f47r14,780,2,125240.0,0,5.74312,-2.4167073
f4auz4n____,1679,2,144953.0,1,7.563964,16.447882
f4m1ta_d3wi,1573,2,104213.0,1,1.5857217,10.307106
f4q1h_99,731,2,189200.0,0,10.179357,-2.1861734
f4ygb_iehr,1681,2,160474.0,1,8.642102,16.193834
f4ziqeuh6e,1388,2,140000.0,1,5.071378,4.0845385
f5puf0eahr,800,2,173600.0,0,9.360399,-1.7470244
f5wc6hlm4z,1297,2,143880.0,1,5.3548856,3.0410244
f63l0s0esp,911,2,116649.0,0,4.6520057,-1.5502539
f6al78kdvc,790,3,85300.0,3,13.520604,-6.018893
f6y63a88vbe4ft508mfehepciyf6,1716,2,122897.0,1,5.667962,17.49555
f7_q_2ancl,866,2,75400.0,0,-2.3527021,-1.378846
f8opd0ur5m,1372,2,354000.0,1,10.815659,9.122933
f9s3sqbx74,1568,3,172271.0,4,13.740181,7.0747733
f_bf4tu7tl,1437,2,96557.0,1,-1.05317,5.6793823
f_is8am88a,1512,2,150530.0,1,5.9402537,7.8916683
fa.zul,733,5,256464.0,2,16.64419,-6.808077
fa_fah19,1740,2,148819.0,1,8.119068,17.928381
fa_nilla,1356,2,180000.0,1,7.8346434,4.341825
fa_zaa1,1463,2,216000.0,1,8.998602,7.2834883
faa2710,764,2,109719.0,0,3.5035837,-2.821178
faa_halawa2000,1493,7,870432.0,5,22.381657,3.4193056
faaarizi,1465,2,83000.0,1,-2.948378,7.307093
faaccmkiri,1418,3,157698.0,4,12.683821,5.2358303
faani_sitaa11,1565,2,206050.0,1,8.773196,9.792414
faatimm,1620,2,57040.0,1,-6.9146075,9.983518
fabianavrilio,703,3,134496.0,3,13.563802,-4.895654
fabianfadilah,1317,2,79825.0,1,-4.4115243,5.394241
fabiolantini,516,4,267866.0,2,16.666054,-7.0796685
fabyan_angga08,715,3,263022.0,3,15.057343,-2.826935
fachraauliya,1548,2,67980.0,1,-5.9291654,11.656257
fachri1608,1569,2,143400.0,1,5.746958,9.685397
fachriantiputri14,639,2,515039.0,0,10.126719,-5.499778
fachribarezi_12,1314,2,85490.0,1,-3.4149451,4.7253003
fachrul.siak,857,2,72288.0,0,-2.690387,-1.4246322
fachrurazi.,1434,2,115691.0,1,2.2111478,5.303253
fachryyyyyyab,1695,2,107270.0,1,3.6827724,17.050484
fadacollection,378,4,873430.0,2,18.262821,-6.657092
fadel13,1668,3,390011.0,4,18.0262,12.043284
fadelbimawanpati22,1588,2,70448.0,1,-5.1422076,12.601893
fadheaokta,1653,2,152980.0,1,7.8088017,15.744873
fadhielabdullah,820,2,74356.0,0,-2.409784,-1.5474025
fadhil12672,1563,2,173000.0,1,7.523489,9.722102
fadhil__31,906,2,120536.0,0,5.085402,-1.6497293
fadhil_ibrahim_208,1596,2,70692.0,1,-5.0875435,12.648932
fadhil_satriya_shop,632,2,172560.0,0,7.7359424,-7.9108386
fadhil_setiawan02,1455,3,105000.0,4,11.690292,6.949453
fadhilaamalia11,1623,3,248971.0,4,16.851255,12.060228
fadhilafashion13,1527,2,159979.0,1,6.735202,8.167278
fadhilahnajwa25,1700,2,164756.0,1,9.161141,16.629776
fadhilahsni,1775,2,140540.0,1,7.6209397,18.537819
fadhilatha20,1319,2,142758.0,1,5.355849,3.1217647
fadhilatuljannah11,1495,2,245140.0,1,9.683896,8.442646
fadhilaziz252,1444,2,92500.0,1,-1.553642,6.1864924
fadhilkncl,1564,2,72000.0,1,-4.773304,11.679717
fadhillahcantik1099,1586,2,123600.0,1,4.270166,9.989872
fadhillahkurniautami,1460,2,69050.0,1,-5.6076884,8.370684
fadhilnayu,1314,2,229844.0,1,9.379821,5.37065
fadhilnurdin19,1785,2,180960.0,1,10.891053,17.627094
fadhilnurrayhan906.co,1623,2,45000.0,1,-7.0886717,9.445693
fadhilsuratinoyo,1714,3,254337.0,4,16.823713,12.849747
fadhis09,1481,2,126546.0,1,3.9318562,6.8845234
fadhlanpradana,725,2,149680.0,0,8.085848,-2.1837685
fadhli6666,1568,3,191291.0,4,14.216593,7.005411
fadhli_anunrah,1459,2,95090.0,1,-0.79546535,6.994265
fadhlulhasbi009,703,2,122794.0,0,5.4840326,-2.9679425
fadiaraaa,1770,2,71942.0,1,-1.8528923,17.517223
fadiel890,1476,2,151206.0,1,6.0456753,6.5337887
fadil.supri,1528,2,103158.0,1,0.70883954,8.584555
fadil1705,1653,5,567246.0,5,21.889717,5.6179953
fadila.cila10,755,3,144797.0,3,13.647006,-4.4678016
fadila08082000,1614,2,145031.0,1,7.291514,15.296758
fadilaaua,1707,2,174928.0,1,9.70217,16.591343
fadilah_imam_,190,2,138500.0,0,5.1955624,-8.711901
fadilahcm,1830,2,210120.0,1,11.894939,16.931545
fadilahnurdin14,1575,2,117437.0,1,3.5277512,9.99679
fadilahnurhusnah,1593,2,153417.0,1,6.425161,10.0374775
fadilahputriy,1290,4,177860.0,5,17.274277,3.7893927
fadilfarindoo,1653,2,153184.0,1,7.8176675,15.748731
fadilla_angraini,604,2,423224.0,0,10.222029,-5.5271573
fadilla_rahma__,1697,3,335987.0,4,17.881407,12.500864
fadillah.ayu.utami571,770,2,99375.0,0,1.9215618,-2.6284409
fadillah_natasya8,1472,2,88580.0,1,-2.126253,7.178489
fadillahhaikal,1346,3,163857.0,4,12.691939,4.5535336
fadillahrizky91,1796,5,441844.0,5,21.752394,6.214937
fadillahrizky921,1791,2,149276.0,1,8.213716,18.654585
fadillapuspa12,1661,2,199129.0,1,10.35043,15.003152
fadilrizi,517,3,194449.0,3,14.764932,-4.0206885
fadilrizki1234567,1335,2,81267.0,1,-4.2101007,5.405045
fadinalifa,140,2,94000.0,0,-0.6722975,-6.9156866
fadipmf,1712,2,139325.0,1,7.262678,17.399775
fadlan5ahran,825,2,61140.0,0,-4.353323,-1.8182967
fadlan_1933,1766,2,78419.0,1,-0.61783755,17.687996
fadlan_cahya1906,1807,2,121443.0,1,5.9174404,18.937849
fadlanhusain23,1568,3,106090.0,4,12.682551,8.883836
fadli1235467,1495,2,88512.0,1,-1.905207,7.8985844
fadli2717,1450,2,109000.0,1,1.3108644,5.887639
fadli_92_,754,2,102672.0,0,2.3544924,-2.8211856
fadlia68,247,2,92000.0,0,-0.9118554,-6.7098174
fadlidinoramadhan,1643,6,266749.0,5,20.589298,4.9931993
fadliferdiansyah20,1388,2,154711.0,1,6.045722,4.2778363
fadlihamdi123,1645,2,208753.0,1,10.591323,14.644289
fadlijuniza,604,2,158333.0,0,6.84489,-7.9086137
fadliozan30,470,3,368983.0,3,15.897028,-2.76952
fadlirifaldifadli,742,2,176300.0,0,9.565358,-2.06906
fadlitamank,521,6,679724.0,2,18.244568,-6.652443
fadlumminallah,1466,2,88000.0,1,-2.1590948,7.106141
fadly2_3,734,2,79240.0,0,-1.6300054,-1.8728633
fadly_faiznst,1756,2,186880.0,1,10.754632,17.098597
fadly_ly972,1407,4,1026284.0,5,22.890461,2.6664793
fadly_store05,1302,4,353500.0,5,18.605518,4.1541266
fadlyaqilaa_2411,555,2,67640.0,0,-3.2061214,-4.205893
fadlybux,282,2,113862.0,0,2.2590537,-7.9645157
fadlyharahap.11,1726,2,254100.0,1,12.159551,14.949174
